Time,BPM,GSR,EmotionState
15:21:37,89,365,Relax
15:21:38,90,359,Relax
15:21:38,94,363,Relax
15:21:39,91,372,Relax
15:21:40,93,372,Relax
15:21:41,96,370,Relax
15:21:41,98,371,Relax
15:21:42,97,375,Relax
15:21:43,88,380,Relax
15:21:44,80,374,Relax
15:21:45,78,387,Relax
15:21:45,78,372,Relax
15:21:46,78,379,Relax
15:21:46,82,383,Relax
15:21:47,85,382,Relax
15:21:48,86,382,Relax
15:21:49,81,381,Relax
15:21:50,79,387,Relax
15:21:51,80,388,Relax
15:21:51,83,391,Relax
15:21:52,85,390,Relax
15:21:53,83,386,Relax
15:21:53,79,386,Relax
15:21:54,78,382,Relax
15:21:54,80,375,Relax
15:21:55,82,387,Relax
15:21:56,84,388,Relax
15:21:57,85,383,Relax
15:21:57,87,387,Relax
15:21:58,87,391,Relax
15:21:59,87,395,Relax
15:22:00,86,396,Relax
15:22:01,80,394,Relax
15:22:02,78,391,Relax
15:22:02,74,394,Relax
15:22:03,75,384,Relax
15:22:03,81,396,Relax
15:22:04,83,395,Relax
15:22:05,85,395,Relax
15:22:05,84,399,Relax
15:22:06,80,398,Relax
15:22:07,79,397,Relax
15:22:08,83,401,Relax
15:22:09,85,400,Relax
15:22:09,87,400,Relax
15:22:10,85,404,Relax
15:22:11,76,402,Relax
15:22:12,73,406,Relax
15:22:13,70,406,Relax
15:22:14,71,414,Relax
15:22:15,73,408,Relax
15:22:15,75,407,Relax
15:22:16,75,405,Relax
15:22:17,73,409,Relax
15:22:18,70,404,Relax
15:22:19,68,410,Relax
15:22:20,71,409,Relax
15:22:20,73,411,Relax
15:22:21,75,405,Relax
15:22:22,76,414,Relax
15:22:22,76,411,Relax
15:22:23,75,403,Relax
15:22:24,74,408,Relax
15:22:25,74,408,Relax
15:22:26,77,411,Relax
15:22:26,79,417,Relax
15:22:27,79,416,Relax
15:22:28,78,408,Relax
15:22:29,77,389,Relax
15:22:29,80,402,Relax
15:22:29,85,411,Relax
15:22:30,86,404,Relax
15:22:31,89,405,Relax
15:22:31,92,403,Relax
15:22:32,94,384,Relax
15:22:32,96,369,Relax
15:22:33,97,359,Relax
15:22:34,94,362,Relax
15:22:35,93,360,Relax
15:22:36,90,351,Relax
15:22:36,86,345,Relax
15:22:37,86,338,Relax
15:22:38,85,331,Relax
15:22:38,84,331,Relax
15:22:39,86,326,Relax
15:22:39,91,338,Relax
15:22:40,92,346,Relax
15:22:40,99,339,Relax
15:22:41,108,333,Relax
15:22:41,116,344,Relax
15:22:42,116,345,Relax
15:22:42,114,336,Relax
15:22:43,114,286,Relax
15:22:43,121,277,Relax
15:22:44,126,282,Relax
15:22:44,116,289,Relax
15:22:45,118,295,Relax
15:22:45,123,284,Relax
15:22:45,125,289,Relax
15:22:46,115,297,Relax
15:22:47,114,293,Relax
15:22:47,119,285,Relax
15:22:48,129,298,Relax
15:22:48,132,287,Relax
15:22:48,128,293,Relax
15:22:49,128,297,Relax
15:22:49,132,281,Relax
15:22:50,135,284,Relax
15:22:50,125,286,Relax
15:22:51,132,274,Relax
15:22:51,147,287,Relax
15:22:52,137,287,Relax
15:22:52,129,283,Relax
15:22:53,128,285,Relax
15:22:53,127,289,Relax
15:22:53,138,284,Relax
15:22:54,140,291,Relax
15:22:54,129,296,Relax
15:22:55,127,298,Relax
15:22:56,119,295,Relax
15:22:57,107,295,Relax
15:22:57,106,298,Relax
15:22:58,104,290,Relax
15:22:58,104,292,Relax
15:22:59,103,302,Relax
15:22:59,96,304,Relax
15:23:00,91,299,Relax
15:23:01,89,304,Relax
15:23:02,88,302,Relax
15:23:02,92,294,Relax
15:23:02,101,304,Relax
15:23:03,103,306,Relax
15:23:04,104,295,Relax
15:23:04,104,295,Relax
15:23:05,102,304,Relax
15:23:05,100,303,Relax
15:23:06,101,300,Relax
15:23:07,102,304,Relax
15:23:08,102,308,Relax
15:23:08,97,309,Relax
15:23:09,89,311,Relax
15:23:10,89,307,Relax
15:23:11,87,312,Relax
15:23:11,82,323,Relax
15:23:12,81,329,Relax
15:23:13,82,335,Relax
15:23:13,81,335,Relax
15:23:14,81,329,Relax
15:23:15,81,339,Relax
15:23:16,81,336,Relax
15:23:16,83,338,Relax
15:23:17,83,333,Relax
15:23:18,83,327,Relax
15:23:18,83,331,Relax
15:23:19,82,325,Relax
15:23:20,83,327,Relax
15:23:21,84,332,Relax
15:23:21,85,337,Relax
15:23:22,85,338,Relax
15:23:23,84,332,Relax
15:23:23,84,331,Relax
15:23:24,84,323,Relax
15:23:25,85,318,Relax
15:23:26,85,324,Relax
15:23:26,84,320,Relax
15:23:27,84,315,Relax
15:23:27,87,313,Relax
15:23:28,92,325,Relax
15:23:28,93,322,Relax
15:23:29,93,324,Relax
15:23:30,97,318,Relax
15:23:30,104,327,Relax
15:23:31,103,330,Relax
15:23:31,103,331,Relax
15:23:32,104,723,Relax
15:23:33,104,338,Relax
15:23:33,100,334,Relax
15:23:34,95,331,Relax
15:23:35,93,332,Relax
15:23:36,93,330,Relax
15:23:36,89,331,Relax
15:23:37,84,333,Relax
15:23:38,85,330,Relax
15:23:38,87,336,Relax
15:23:39,87,337,Relax
15:23:40,88,339,Relax
15:23:40,89,336,Relax
15:23:41,90,324,Relax
15:23:41,92,330,Relax
15:23:42,94,332,Relax
15:23:43,96,331,Relax
15:23:43,96,333,Relax
15:23:44,95,331,Relax
15:23:45,94,318,Relax
15:23:45,92,325,Relax
15:23:46,94,321,Relax
15:23:46,100,337,Relax
15:23:47,97,333,Relax
15:23:48,97,331,Relax
15:23:48,101,322,Relax
15:23:48,107,330,Relax
15:23:49,108,329,Relax
15:23:49,114,326,Relax
15:23:49,126,339,Relax
15:23:50,132,337,Relax
15:23:51,128,334,Relax
15:23:51,125,322,Relax
15:23:52,126,328,Relax
15:23:52,133,322,Relax
15:23:56,95,342,Relax
15:23:57,99,337,Relax
15:23:57,104,343,Relax
15:23:57,111,339,Relax
15:23:58,119,337,Relax
15:23:58,127,338,Relax
15:23:58,138,338,Relax
15:23:59,139,343,Relax
15:23:59,134,342,Relax
15:24:00,132,341,Relax
15:24:01,139,335,Relax
15:24:01,142,338,Relax
15:24:02,132,342,Relax
15:24:02,127,331,Relax
15:24:02,126,340,Relax
15:24:03,114,345,Relax
15:24:04,110,334,Relax
15:24:04,117,341,Relax
15:24:04,118,348,Relax
15:24:05,125,337,Relax
15:24:05,129,346,Relax
15:24:06,120,343,Relax
15:24:06,129,333,Relax
15:24:06,134,342,Relax
15:24:07,124,346,Relax
15:24:08,126,344,Relax
15:24:09,117,342,Relax
15:24:09,105,350,Relax
15:24:10,103,350,Relax
15:24:11,98,353,Relax
15:24:12,92,353,Relax
15:24:12,95,344,Relax
15:24:12,97,353,Relax
15:24:13,90,358,Relax
15:24:14,90,354,Relax
15:24:14,89,352,Relax
15:24:15,89,351,Relax
15:24:16,91,349,Relax
15:24:17,92,348,Relax
15:24:17,93,346,Relax
15:24:18,94,350,Relax
15:24:19,91,350,Relax
15:24:19,86,341,Relax
15:24:20,86,315,Relax
15:24:21,87,301,Relax
15:24:21,88,302,Relax
15:24:22,89,316,Relax
15:24:22,93,307,Relax
15:24:23,101,319,Relax
15:24:23,101,323,Relax
15:24:24,101,321,Relax
15:24:25,101,321,Relax
15:24:25,100,317,Relax
15:24:26,99,322,Relax
15:24:27,96,328,Relax
15:24:28,95,324,Relax
15:24:28,95,324,Relax
15:24:29,92,322,Relax
15:24:29,90,324,Relax
15:24:30,96,330,Relax
15:24:30,95,332,Relax
15:24:31,96,325,Relax
15:24:32,96,332,Relax
15:24:32,96,328,Relax
15:24:33,97,328,Relax
15:24:34,99,326,Relax
15:24:34,100,325,Relax
15:24:35,101,331,Relax
15:24:36,97,331,Relax
15:24:36,91,328,Relax
15:24:37,90,325,Relax
15:24:38,89,327,Relax
15:24:38,89,333,Relax
15:24:39,90,334,Relax
15:24:40,90,328,Relax
15:24:40,91,331,Relax
15:24:41,92,328,Relax
15:24:41,92,327,Relax
15:24:42,93,325,Relax
15:24:43,93,330,Relax
15:24:43,95,323,Relax
15:24:43,101,322,Relax
15:24:44,104,331,Relax
15:24:45,105,333,Relax
15:24:45,105,333,Relax
15:24:46,110,321,Relax
15:24:46,116,328,Relax
15:24:47,112,328,Relax
15:24:47,109,328,Relax
15:24:48,107,333,Relax
15:24:49,106,320,Relax
15:24:49,106,318,Relax
15:24:50,105,333,Relax
15:24:50,112,319,Relax
15:24:50,118,327,Relax
15:24:51,111,322,Relax
15:24:51,109,318,Relax
15:24:52,120,328,Relax
15:24:52,120,332,Relax
15:24:53,121,333,Relax
15:24:54,125,323,Relax
15:24:54,126,330,Relax
15:24:55,121,328,Relax
15:24:55,117,322,Relax
15:24:55,119,326,Relax
15:24:56,117,331,Relax
15:24:57,110,321,Relax
15:24:58,102,309,Relax
15:24:58,103,305,Relax
15:24:59,104,302,Relax
15:25:00,100,300,Relax
15:25:00,93,322,Relax
15:25:01,92,311,Relax
15:25:02,87,306,Relax
15:25:03,81,360,Relax
15:25:03,82,380,Relax
15:25:04,82,337,Relax
15:25:05,83,345,Relax
15:25:05,86,318,Relax
15:25:05,91,324,Relax
15:25:06,91,329,Relax
15:25:07,91,356,Relax
15:25:08,92,323,Relax
15:25:08,93,362,Relax
15:25:09,94,334,Relax
15:25:10,94,341,Relax
15:25:11,93,335,Relax
15:25:11,94,363,Relax
15:25:12,94,383,Relax
15:25:12,92,342,Relax
15:25:13,92,332,Relax
15:25:13,92,324,Relax
15:25:14,91,336,Relax
15:25:15,95,379,Relax
15:25:15,102,392,Relax
15:25:16,102,393,Relax
15:25:16,103,394,Relax
15:25:17,101,398,Relax
15:25:18,97,391,Relax
15:25:18,93,396,Relax
15:25:19,92,393,Relax
15:25:20,91,400,Relax
15:25:21,91,400,Relax
15:25:21,88,369,Relax
15:25:22,83,344,Relax
15:25:23,84,348,Relax
15:25:23,84,384,Relax
15:25:24,83,394,Relax
15:25:25,82,392,Relax
15:25:26,81,397,Relax
15:25:26,81,395,Relax
15:25:27,83,391,Relax
15:25:28,84,387,Relax
15:25:29,84,393,Relax
15:25:29,83,391,Relax
15:25:30,83,384,Relax
15:25:31,82,391,Relax
15:25:31,83,385,Relax
15:25:32,83,385,Relax
15:25:33,83,378,Relax
15:25:33,85,327,Relax
15:25:34,90,330,Relax
15:25:34,91,331,Relax
15:25:35,96,318,Relax
15:25:35,101,349,Relax
15:25:36,100,375,Relax
15:25:37,101,364,Relax
15:25:37,102,299,Relax
15:25:38,104,337,Relax
15:25:38,109,353,Relax
15:25:39,113,333,Relax
15:25:40,104,380,Relax
15:25:40,105,349,Relax
15:25:40,105,380,Relax
15:25:41,99,364,Relax
15:25:42,101,312,Relax
15:25:42,102,347,Relax
15:25:43,103,364,Relax
15:25:44,105,376,Relax
15:25:44,101,381,Relax
15:25:45,100,371,Relax
15:25:45,108,897,Relax
15:25:46,102,384,Relax
15:25:47,95,377,Relax
15:25:47,97,360,Relax
15:25:48,101,354,Relax
15:25:48,104,331,Relax
15:25:49,105,384,Relax
15:25:49,104,387,Relax
15:25:50,103,383,Relax
15:25:51,96,377,Relax
15:25:52,90,392,Relax
15:25:52,92,390,Relax
15:25:53,93,391,Relax
15:25:54,92,373,Relax
15:25:54,92,383,Relax
15:25:54,95,394,Relax
15:25:55,93,400,Relax
15:25:56,92,395,Relax
15:25:57,91,392,Relax
15:25:57,93,400,Relax
15:25:58,95,394,Relax
15:25:59,96,390,Relax
15:25:59,96,388,Relax
15:26:00,94,391,Relax
15:26:01,93,385,Relax
15:26:01,92,398,Relax
15:26:01,98,388,Relax
15:26:02,104,392,Relax
15:26:02,113,387,Relax
15:26:02,122,363,Relax
15:26:03,133,388,Relax
15:26:03,136,400,Relax
15:26:03,150,392,Relax
15:26:04,167,400,Relax
15:26:04,156,396,Relax
15:26:05,142,402,Relax
15:26:06,129,402,Relax
15:26:07,122,438,Relax
15:26:07,115,433,Relax
15:26:08,106,434,Relax
15:26:09,99,429,Relax
15:26:09,96,425,Relax
15:26:10,90,419,Relax
15:26:11,85,419,Relax
15:26:11,86,408,Relax
15:26:12,90,411,Relax
15:26:12,96,399,Relax
15:26:13,96,422,Relax
15:26:14,94,420,Relax
15:26:14,98,410,Relax
15:26:14,105,381,Relax
15:26:15,103,407,Relax
15:26:16,104,410,Relax
15:26:17,104,428,Relax
15:26:17,104,420,Relax
15:26:18,99,424,Relax
15:26:19,93,429,Relax
15:26:19,93,431,Relax
15:26:20,94,427,Relax
15:26:21,92,428,Relax
15:26:21,87,433,Relax
15:26:22,90,433,Relax
15:26:22,94,422,Relax
15:26:22,100,433,Relax
15:26:23,99,434,Relax
15:26:24,99,436,Relax
15:26:25,99,432,Relax
15:26:25,98,445,Relax
15:26:26,98,431,Relax
15:26:26,101,425,Relax
15:26:27,106,437,Relax
15:26:28,105,438,Relax
15:26:28,99,435,Relax
15:26:29,93,432,Relax
15:26:30,92,437,Relax
15:26:30,92,433,Relax
15:26:31,90,433,Relax
15:26:32,88,437,Relax
15:26:33,89,399,Relax
15:26:34,84,435,Relax
15:26:34,79,435,Relax
15:26:35,78,436,Relax
15:26:36,78,430,Relax
15:26:37,76,435,Relax
15:26:38,75,401,Relax
15:26:39,75,431,Relax
15:26:39,75,432,Relax
15:26:40,75,433,Relax
15:26:41,74,429,Relax
15:26:41,76,404,Relax
15:26:42,80,386,Relax
15:26:42,85,426,Relax
15:26:43,90,427,Relax
15:26:43,92,431,Relax
15:26:44,93,432,Relax
15:26:45,98,420,Relax
15:26:45,106,429,Relax
15:26:46,106,426,Relax
15:26:47,107,435,Relax
15:26:47,103,422,Relax
15:26:48,96,430,Relax
15:26:49,89,426,Relax
15:26:50,84,432,Relax
15:26:50,83,426,Relax
15:26:51,84,429,Relax
15:26:52,81,429,Relax
15:26:53,76,429,Relax
15:26:54,77,431,Relax
15:26:54,77,432,Relax
15:26:55,78,432,Relax
15:26:56,79,413,Relax
15:26:56,84,392,Relax
15:26:56,90,426,Relax
15:26:57,97,388,Relax
15:26:57,103,397,Relax
15:26:58,105,383,Relax
15:26:58,109,370,Relax
15:26:59,104,367,Relax
15:27:00,103,365,Relax
15:27:01,102,375,Relax
15:27:02,100,374,Relax
15:27:02,95,375,Relax
15:27:03,89,369,Relax
15:27:04,83,382,Relax
15:27:04,81,394,Relax
15:27:05,84,425,Relax
15:27:05,85,424,Relax
15:27:06,88,428,Relax
15:27:07,88,425,Relax
15:27:08,89,406,Relax
15:27:08,93,424,Relax
15:27:08,100,421,Relax
15:27:09,100,411,Relax
15:27:10,100,383,Relax
15:27:11,95,407,Relax
15:27:11,88,431,Relax
15:27:12,87,426,Relax
15:27:13,87,412,Relax
15:27:14,87,435,Relax
15:27:14,86,434,Relax
15:27:15,82,434,Relax
15:27:16,78,434,Relax
15:27:16,82,393,Relax
15:27:17,87,418,Relax
15:27:17,88,431,Relax
15:27:18,89,435,Relax
15:27:19,93,425,Relax
15:27:19,101,433,Relax
15:27:19,102,433,Relax
15:27:20,105,424,Relax
15:27:21,106,431,Relax
15:27:22,107,436,Relax
15:27:22,102,430,Relax
15:27:23,98,416,Relax
15:27:23,100,379,Relax
15:27:24,101,417,Relax
15:27:25,97,417,Relax
15:27:25,92,415,Relax
15:27:26,92,389,Relax
15:27:27,89,425,Relax
15:27:28,88,432,Relax
15:27:28,87,429,Relax
15:27:29,87,431,Relax
15:27:30,87,404,Relax
15:27:30,85,424,Relax
15:27:31,84,399,Relax
15:27:32,83,395,Relax
15:27:32,86,411,Relax
15:27:33,90,411,Relax
15:27:33,92,428,Relax
15:27:34,93,437,Relax
15:27:35,93,430,Relax
15:27:35,93,429,Relax
15:27:36,92,430,Relax
15:27:37,92,434,Relax
15:27:38,93,428,Relax
15:27:38,91,436,Relax
15:27:39,85,431,Relax
15:27:40,81,396,Relax
15:27:41,80,396,Relax
15:27:42,80,427,Relax
15:27:42,79,434,Relax
15:27:43,79,432,Relax
15:27:44,79,426,Relax
15:27:44,79,437,Relax
15:27:45,79,425,Relax
15:27:46,81,407,Relax
15:27:47,82,406,Relax
15:27:47,86,402,Relax
15:27:47,91,411,Relax
15:27:48,91,422,Relax
15:27:49,95,418,Relax
15:27:49,101,397,Relax
15:27:50,102,410,Relax
15:27:50,107,381,Relax
15:27:50,115,392,Relax
15:27:51,113,411,Relax
15:27:52,112,432,Relax
15:27:53,104,429,Relax
15:27:54,96,427,Relax
15:27:54,101,412,Relax
15:27:54,103,408,Relax
15:27:55,98,412,Relax
15:27:55,103,420,Relax
15:27:56,104,434,Relax
15:27:57,95,434,Relax
15:27:57,97,413,Relax
15:27:58,102,387,Relax
15:27:58,111,383,Relax
15:27:59,115,379,Relax
15:27:59,113,373,Relax
15:28:00,111,356,Relax
15:28:00,120,368,Relax
15:28:01,114,388,Relax
15:28:01,108,404,Relax
15:28:02,110,408,Relax
15:28:03,110,427,Relax
15:28:03,105,420,Relax
15:28:04,102,418,Relax
15:28:04,107,408,Relax
15:28:05,114,415,Relax
15:28:05,107,411,Relax
15:28:06,94,413,Relax
15:28:07,89,415,Relax
15:28:08,87,420,Relax
15:28:09,86,416,Relax
15:28:10,86,419,Relax
15:28:11,84,415,Relax
15:28:11,81,419,Relax
15:28:12,77,419,Relax
15:28:13,72,419,Relax
15:28:14,72,420,Relax
15:28:14,75,424,Relax
15:28:15,76,427,Relax
15:28:16,76,429,Relax
15:28:17,76,420,Relax
15:28:18,76,416,Relax
15:28:18,76,428,Relax
15:28:19,76,423,Relax
15:28:20,76,430,Relax
15:28:21,75,431,Relax
15:28:22,75,432,Relax
15:28:22,75,432,Relax
15:28:23,76,433,Relax
15:28:24,76,432,Relax
15:28:25,75,421,Relax
15:28:25,77,421,Relax
15:28:26,82,421,Relax
15:28:26,84,421,Relax
15:28:27,89,421,Relax
15:28:27,95,422,Relax
15:28:28,94,423,Relax
15:28:29,94,424,Relax
15:28:29,94,424,Relax
15:28:30,96,426,Relax
15:28:31,97,427,Relax
15:28:31,100,424,Relax
15:28:32,99,903,Relax
15:28:33,97,427,Relax
15:28:33,92,428,Relax
15:28:34,87,428,Relax
15:28:35,88,427,Relax
15:28:36,87,427,Relax
15:28:36,86,428,Relax
15:28:37,86,430,Relax
15:28:38,86,431,Relax
15:28:39,84,433,Relax
15:28:39,80,432,Relax
15:28:40,81,426,Relax
15:28:41,81,427,Relax
15:28:41,81,427,Relax
15:28:42,82,429,Relax
15:28:43,82,430,Relax
15:28:44,83,432,Relax
15:28:44,83,436,Relax
15:28:45,82,430,Relax
15:28:46,82,428,Relax
15:28:46,82,429,Relax
15:28:47,82,431,Relax
15:28:48,81,433,Relax
15:28:49,82,434,Relax
15:28:49,82,435,Relax
15:28:50,82,435,Relax
15:28:51,82,434,Relax
15:28:52,82,431,Relax
15:28:52,82,432,Relax
15:28:53,82,434,Relax
15:28:54,82,438,Relax
15:28:55,81,440,Relax
15:28:55,81,439,Relax
15:28:56,80,441,Relax
15:28:57,81,444,Relax
15:28:57,81,448,Relax
15:28:58,82,445,Relax
15:28:59,82,849,Relax
15:29:00,82,757,Relax
15:29:00,81,441,Relax
15:29:01,81,444,Relax
15:29:02,83,444,Relax
15:29:02,84,447,Relax
15:29:03,85,446,Relax
15:29:04,84,444,Relax
15:29:05,84,440,Relax
15:29:05,86,441,Relax
15:29:05,92,443,Relax
15:29:06,94,449,Relax
15:29:07,95,446,Relax
15:29:07,96,448,Relax
15:29:08,96,447,Relax
15:29:09,96,445,Relax
15:29:09,97,446,Relax
15:29:10,100,445,Relax
15:29:10,106,444,Relax
15:29:10,110,445,Relax
15:29:11,104,441,Relax
15:29:12,107,441,Relax
15:29:12,108,441,Relax
15:29:13,106,445,Relax
15:29:14,106,445,Relax
15:29:14,104,452,Relax
15:29:15,103,447,Relax
15:29:16,101,433,Relax
15:29:17,95,425,Relax
15:29:17,92,425,Relax
15:29:17,97,426,Relax
15:29:18,95,434,Relax
15:29:19,94,437,Relax
15:29:19,96,439,Relax
15:29:20,95,439,Relax
15:29:21,95,439,Relax
15:29:21,95,437,Relax
15:29:22,96,443,Relax
15:29:23,97,439,Relax
15:29:23,93,441,Relax
15:29:24,87,447,Relax
15:29:25,86,441,Relax
15:29:25,86,436,Relax
15:29:26,86,432,Relax
15:29:27,87,433,Relax
15:29:28,87,429,Relax
15:29:28,86,433,Relax
15:29:29,85,437,Relax
15:29:30,85,439,Relax
15:29:30,86,436,Relax
15:29:31,85,435,Relax
15:29:32,85,434,Relax
15:29:33,84,437,Relax
15:29:33,83,437,Relax
15:29:34,83,434,Relax
15:29:35,84,432,Relax
15:29:35,85,429,Relax
15:29:36,86,423,Relax
15:29:37,87,417,Relax
15:29:37,88,414,Relax
15:29:38,92,411,Relax
15:29:38,100,409,Relax
15:29:38,102,404,Relax
15:29:40,97,408,Relax
15:29:40,93,411,Relax
15:29:41,91,413,Relax
15:29:45,139,409,Relax
15:29:47,100,420,Relax
15:29:48,87,414,Relax
15:29:49,82,415,Relax
15:29:50,80,411,Relax
15:29:50,77,414,Relax
15:29:51,74,416,Relax
15:29:52,72,420,Relax
15:29:53,70,422,Relax
15:29:53,68,423,Relax
15:29:54,66,424,Relax
15:29:55,77,419,Relax
15:29:55,83,422,Relax
15:29:56,86,423,Relax
15:29:57,86,425,Relax
15:29:57,87,427,Relax
15:29:58,87,431,Relax
15:29:59,88,426,Relax
15:29:59,88,427,Relax
15:30:00,88,427,Relax
15:30:01,89,429,Relax
15:30:01,90,430,Relax
15:30:02,91,431,Relax
15:30:03,91,432,Relax
15:30:03,91,432,Relax
15:30:04,90,430,Relax
15:30:05,89,429,Relax
15:30:05,88,428,Relax
15:30:06,89,429,Relax
15:30:07,89,430,Relax
15:30:07,90,432,Relax
15:30:08,90,434,Relax
15:30:09,89,434,Relax
15:30:10,86,434,Relax
15:30:10,86,433,Relax
15:30:11,86,435,Relax
15:30:12,88,433,Relax
15:30:12,88,430,Relax
15:30:13,87,431,Relax
15:30:14,85,434,Relax
15:30:15,83,435,Relax
15:30:15,84,435,Relax
15:30:16,85,435,Relax
15:30:16,86,436,Relax
15:30:17,87,436,Relax
15:30:18,86,434,Relax
15:30:19,83,431,Relax
15:30:19,83,429,Relax
15:30:20,83,429,Relax
15:30:21,84,431,Relax
15:30:22,85,431,Relax
15:30:22,85,431,Relax
15:30:23,84,431,Relax
15:30:24,81,430,Relax
15:30:25,79,427,Relax
15:30:26,78,429,Relax
15:30:26,78,429,Relax
15:30:27,77,430,Relax
15:30:28,76,430,Relax
15:30:29,75,431,Relax
15:30:30,73,431,Relax
15:30:31,72,432,Relax
15:30:31,71,432,Relax
15:30:32,72,432,Relax
15:30:33,74,431,Relax
15:30:33,77,427,Relax
15:30:34,82,420,Relax
15:30:34,88,416,Relax
15:30:35,92,405,Relax
15:30:35,95,395,Relax
15:30:36,98,388,Relax
15:30:37,96,382,Relax
15:30:37,98,385,Relax
15:30:38,99,384,Relax
15:30:39,98,389,Relax
15:30:40,95,388,Relax
15:30:40,90,392,Relax
15:30:41,85,397,Relax
15:30:42,84,399,Relax
15:30:42,83,400,Relax
15:30:43,84,400,Relax
15:30:43,92,400,Relax
15:30:44,98,401,Relax
15:30:44,99,399,Relax
15:30:45,101,400,Relax
15:30:45,109,402,Relax
15:30:45,117,405,Relax
15:30:46,120,411,Relax
15:30:46,125,410,Relax
15:30:47,128,410,Relax
15:30:48,129,408,Relax
15:30:48,129,402,Relax
15:30:48,131,398,Relax
15:30:49,132,397,Relax
15:30:49,133,399,Relax
15:30:50,128,403,Relax
15:30:50,126,405,Relax
15:30:50,134,403,Relax
15:30:51,133,395,Relax
15:30:52,133,394,Relax
15:30:52,133,398,Relax
15:30:53,128,402,Relax
15:30:53,121,411,Relax
15:30:53,127,916,Angry
15:30:54,123,412,Angry
15:30:55,123,414,Angry
15:30:55,119,415,Angry
15:30:56,113,415,Angry
15:30:56,113,419,Angry
15:30:57,114,418,Angry
15:30:57,114,415,Angry
15:30:58,113,406,Angry
15:30:58,113,405,Angry
15:30:59,108,405,Angry
15:30:59,118,408,Angry
15:31:00,124,411,Angry
15:31:00,122,413,Angry
15:31:01,119,413,Angry
15:31:01,117,415,Angry
15:31:02,116,420,Angry
15:31:03,114,411,Angry
15:31:03,113,411,Angry
15:31:04,111,418,Angry
15:31:04,110,418,Angry
15:31:05,104,421,Angry
15:31:06,98,422,Angry
15:31:06,97,418,Angry
15:31:07,97,416,Angry
15:31:07,98,421,Angry
15:31:08,102,421,Angry
15:31:08,109,423,Angry
15:31:09,110,428,Angry
15:31:09,110,427,Angry
15:31:10,111,430,Angry
15:31:10,111,431,Angry
15:31:11,112,434,Angry
15:31:12,113,433,Angry
15:31:12,113,434,Angry
15:31:13,113,434,Angry
15:31:13,108,436,Angry
15:31:14,102,436,Angry
15:31:14,103,438,Angry
15:31:15,103,438,Angry
15:31:16,103,437,Angry
15:31:16,107,432,Angry
15:31:16,114,430,Angry
15:31:17,116,429,Angry
15:31:17,117,429,Angry
15:31:18,117,429,Angry
15:31:18,116,426,Angry
15:31:19,116,426,Angry
15:31:20,117,427,Angry
15:31:20,119,424,Angry
15:31:21,119,416,Angry
15:31:21,113,414,Angry
15:31:22,106,419,Angry
